customer_id,risk_score,risk_category
1289,25,High Risk
1290,55,Medium Risk
1291,55,Medium Risk
1292,90,Low Risk
1293,55,Medium Risk
1294,70,Medium Risk
1295,40,High Risk
1296,90,Low Risk
1297,40,High Risk
1298,35,High Risk
1299,40,High Risk
1300,35,High Risk
1301,55,Medium Risk
1302,55,Medium Risk
1303,55,Medium Risk
1304,55,Medium Risk
1305,55,Medium Risk
1306,55,Medium Risk
1307,60,Medium Risk
1308,75,Medium Risk
1309,70,Medium Risk
1310,55,Medium Risk
1311,75,Medium Risk
1312,55,Medium Risk
1313,55,Medium Risk
1314,70,Medium Risk
1315,60,Medium Risk
1316,75,Medium Risk
1317,40,High Risk
1318,70,Medium Risk
1319,70,Medium Risk
1320,55,Medium Risk
1321,55,Medium Risk
1322,55,Medium Risk
1323,55,Medium Risk
1324,55,Medium Risk
1325,70,Medium Risk
1326,55,Medium Risk
1327,75,Medium Risk
1328,70,Medium Risk
1329,55,Medium Risk
1330,55,Medium Risk
1331,70,Medium Risk
1332,70,Medium Risk
1333,55,Medium Risk
1334,70,Medium Risk
1335,70,Medium Risk
1336,75,Medium Risk
1337,70,Medium Risk
1338,35,High Risk
1339,55,Medium Risk
1340,75,Medium Risk
1341,70,Medium Risk
1342,20,High Risk
1343,70,Medium Risk
1344,55,Medium Risk
1345,20,High Risk
1346,75,Medium Risk
1347,35,High Risk
1348,70,Medium Risk
1349,25,High Risk
1350,55,Medium Risk
1351,60,Medium Risk
1352,75,Medium Risk
1353,35,High Risk
1354,70,Medium Risk
1355,70,Medium Risk
1356,90,Low Risk
1357,70,Medium Risk
1358,40,High Risk
1359,55,Medium Risk
1360,35,High Risk
1361,55,Medium Risk
1362,85,Low Risk
1363,50,Medium Risk
1364,70,Medium Risk
1365,55,Medium Risk
1366,90,Low Risk
1367,40,High Risk
1368,70,Medium Risk
1369,40,High Risk
1370,55,Medium Risk
1371,70,Medium Risk
1372,55,Medium Risk
1373,70,Medium Risk
1374,75,Medium Risk
1375,55,Medium Risk
1376,55,Medium Risk
1377,75,Medium Risk
1378,55,Medium Risk
1379,55,Medium Risk
1380,90,Low Risk
1381,55,Medium Risk
1382,70,Medium Risk
1383,75,Medium Risk
1384,70,Medium Risk
1385,50,Medium Risk
1386,70,Medium Risk
1387,85,Low Risk
1388,70,Medium Risk
1389,55,Medium Risk
1390,90,Low Risk
1391,55,Medium Risk
1392,55,Medium Risk
1393,70,Medium Risk
1394,55,Medium Risk
1395,70,Medium Risk
1396,70,Medium Risk
1397,75,Medium Risk
1398,70,Medium Risk
1399,55,Medium Risk
1400,55,Medium Risk
1401,75,Medium Risk
1402,55,Medium Risk
1403,40,High Risk
1404,75,Medium Risk
1405,55,Medium Risk
1406,55,Medium Risk
1407,75,Medium Risk
1408,55,Medium Risk
1409,55,Medium Risk
1410,55,Medium Risk
1411,70,Medium Risk
1412,50,Medium Risk
1413,55,Medium Risk
1414,55,Medium Risk
1415,70,Medium Risk
1416,25,High Risk
1417,70,Medium Risk
1418,70,Medium Risk
1419,75,Medium Risk
1420,90,Low Risk
1421,75,Medium Risk
1422,55,Medium Risk
1423,55,Medium Risk
1424,55,Medium Risk
1425,75,Medium Risk
1426,55,Medium Risk
1427,90,Low Risk
1428,50,Medium Risk
1429,55,Medium Risk
1430,40,High Risk
1431,40,High Risk
1432,70,Medium Risk
1433,35,High Risk
1434,55,Medium Risk
1435,70,Medium Risk
1436,70,Medium Risk
1437,75,Medium Risk
1438,70,Medium Risk
1439,40,High Risk
1440,55,Medium Risk
1441,55,Medium Risk
1442,55,Medium Risk
1443,70,Medium Risk
1444,70,Medium Risk
1445,55,Medium Risk
1446,90,Low Risk
1447,70,Medium Risk
1448,55,Medium Risk
1449,55,Medium Risk
1450,35,High Risk
1451,70,Medium Risk
1452,55,Medium Risk
1453,55,Medium Risk
1454,55,Medium Risk
1455,55,Medium Risk
1456,55,Medium Risk
1457,70,Medium Risk
1458,70,Medium Risk
1459,90,Low Risk
1460,75,Medium Risk
1461,70,Medium Risk
1462,40,High Risk
1463,40,High Risk
1464,55,Medium Risk
1465,70,Medium Risk
1466,55,Medium Risk
1467,55,Medium Risk
1468,75,Medium Risk
1469,70,Medium Risk
1470,70,Medium Risk
1471,70,Medium Risk
1472,55,Medium Risk
1473,75,Medium Risk
1474,70,Medium Risk
1475,90,Low Risk
1476,55,Medium Risk
1477,70,Medium Risk
1478,40,High Risk
1479,35,High Risk
1480,75,Medium Risk
1481,75,Medium Risk
1482,55,Medium Risk
1483,60,Medium Risk
1484,70,Medium Risk
1485,70,Medium Risk
1486,50,Medium Risk
1487,55,Medium Risk
1488,55,Medium Risk
1489,50,Medium Risk
1490,40,High Risk
1491,55,Medium Risk
1492,70,Medium Risk
1493,40,High Risk
1494,55,Medium Risk
1495,55,Medium Risk
1496,75,Medium Risk
1497,50,Medium Risk
1498,55,Medium Risk
1499,55,Medium Risk
1500,55,Medium Risk
1501,55,Medium Risk
1502,55,Medium Risk
1503,55,Medium Risk
1504,75,Medium Risk
1505,55,Medium Risk
1506,75,Medium Risk
1507,55,Medium Risk
1508,75,Medium Risk
1509,70,Medium Risk
1510,40,High Risk
1511,75,Medium Risk
1512,55,Medium Risk
1513,40,High Risk
1514,55,Medium Risk
1515,75,Medium Risk
1516,55,Medium Risk
1517,55,Medium Risk
1518,35,High Risk
1519,55,Medium Risk
1520,55,Medium Risk
1521,40,High Risk
1522,55,Medium Risk
1523,55,Medium Risk
1524,35,High Risk
1525,70,Medium Risk
1526,40,High Risk
1527,70,Medium Risk
1528,35,High Risk
1529,20,High Risk
1530,40,High Risk
1531,50,Medium Risk
1532,55,Medium Risk
1533,40,High Risk
1534,40,High Risk
1535,50,Medium Risk
1536,55,Medium Risk
1537,55,Medium Risk
1538,90,Low Risk
1539,55,Medium Risk
1540,70,Medium Risk
1541,55,Medium Risk
1542,35,High Risk
1543,70,Medium Risk
1544,55,Medium Risk
1545,75,Medium Risk
1546,75,Medium Risk
1547,35,High Risk
1548,70,Medium Risk
1549,55,Medium Risk
1550,55,Medium Risk
1551,70,Medium Risk
1552,55,Medium Risk
1553,35,High Risk
1554,70,Medium Risk
1555,55,Medium Risk
1556,35,High Risk
1557,55,Medium Risk
1558,70,Medium Risk
1559,55,Medium Risk
1560,70,Medium Risk
1561,55,Medium Risk
1562,90,Low Risk
1563,55,Medium Risk
1564,55,Medium Risk
1565,40,High Risk
1566,55,Medium Risk
1567,70,Medium Risk
1568,40,High Risk
1569,70,Medium Risk
1570,55,Medium Risk
1571,85,Low Risk
1572,70,Medium Risk
1573,55,Medium Risk
1574,40,High Risk
1575,55,Medium Risk
1576,90,Low Risk
1577,55,Medium Risk
1578,55,Medium Risk
1579,35,High Risk
1580,70,Medium Risk
1581,55,Medium Risk
1582,40,High Risk
1583,55,Medium Risk
1584,75,Medium Risk
1585,70,Medium Risk
1586,40,High Risk
1587,55,Medium Risk
1588,55,Medium Risk
1589,50,Medium Risk
1590,40,High Risk
1591,40,High Risk
1592,55,Medium Risk
1593,70,Medium Risk
1594,55,Medium Risk
1595,75,Medium Risk
1596,40,High Risk
1597,70,Medium Risk
1598,90,Low Risk
1599,55,Medium Risk
1600,55,Medium Risk
1601,55,Medium Risk
1602,55,Medium Risk
1603,75,Medium Risk
1604,55,Medium Risk
1605,35,High Risk
1606,55,Medium Risk
1607,55,Medium Risk
1608,70,Medium Risk
1609,90,Low Risk
1610,70,Medium Risk
1611,50,Medium Risk
1612,70,Medium Risk
1613,55,Medium Risk
1614,75,Medium Risk
1615,70,Medium Risk
1616,35,High Risk
1617,55,Medium Risk
1618,55,Medium Risk
1619,75,Medium Risk
1620,70,Medium Risk
1621,35,High Risk
1622,55,Medium Risk
1623,75,Medium Risk
1624,55,Medium Risk
1625,55,Medium Risk
1626,40,High Risk
1627,55,Medium Risk
1628,55,Medium Risk
1629,35,High Risk
1630,55,Medium Risk
1631,75,Medium Risk
1632,75,Medium Risk
1633,55,Medium Risk
1634,55,Medium Risk
1635,75,Medium Risk
1636,55,Medium Risk
1637,90,Low Risk
1638,55,Medium Risk
1639,55,Medium Risk
1640,40,High Risk
1641,40,High Risk
1642,90,Low Risk
1643,55,Medium Risk
1644,70,Medium Risk
1645,55,Medium Risk
1646,55,Medium Risk
1647,55,Medium Risk
1648,55,Medium Risk
1649,70,Medium Risk
1650,75,Medium Risk
1651,55,Medium Risk
1652,55,Medium Risk
1653,55,Medium Risk
1654,40,High Risk
1655,55,Medium Risk
1656,55,Medium Risk
1657,75,Medium Risk
1658,55,Medium Risk
1659,55,Medium Risk
1660,75,Medium Risk
1661,55,Medium Risk
1662,90,Low Risk
1663,40,High Risk
1664,70,Medium Risk
1665,70,Medium Risk
1666,70,Medium Risk
1667,55,Medium Risk
1668,35,High Risk
1669,40,High Risk
1670,80,Low Risk
1671,40,High Risk
1672,55,Medium Risk
1673,55,Medium Risk
1674,55,Medium Risk
1675,35,High Risk
1676,55,Medium Risk
1677,90,Low Risk
1678,70,Medium Risk
1679,55,Medium Risk
1680,40,High Risk
1681,55,Medium Risk
1682,70,Medium Risk
1683,55,Medium Risk
1684,55,Medium Risk
1685,60,Medium Risk
1686,90,Low Risk
1687,55,Medium Risk
1688,35,High Risk
1689,35,High Risk
1690,55,Medium Risk
1691,55,Medium Risk
1692,65,Medium Risk
1693,55,Medium Risk
1694,75,Medium Risk
1695,70,Medium Risk
1696,55,Medium Risk
1697,20,High Risk
1698,55,Medium Risk
1699,55,Medium Risk
1700,55,Medium Risk
1701,55,Medium Risk
1702,70,Medium Risk
1703,70,Medium Risk
1704,70,Medium Risk
1705,40,High Risk
1706,75,Medium Risk
1707,55,Medium Risk
1708,70,Medium Risk
1709,55,Medium Risk
1710,40,High Risk
1711,40,High Risk
1712,55,Medium Risk
1713,55,Medium Risk
1714,55,Medium Risk
1715,55,Medium Risk
1716,70,Medium Risk
1717,70,Medium Risk
1718,70,Medium Risk
1719,70,Medium Risk
1720,70,Medium Risk
1721,55,Medium Risk
1722,55,Medium Risk
1723,75,Medium Risk
1724,55,Medium Risk
1725,55,Medium Risk
1726,70,Medium Risk
1727,55,Medium Risk
1728,70,Medium Risk
1729,40,High Risk
1730,55,Medium Risk
1731,90,Low Risk
1732,55,Medium Risk
1733,40,High Risk
1734,70,Medium Risk
1735,55,Medium Risk
1736,75,Medium Risk
1737,55,Medium Risk
1738,55,Medium Risk
1739,60,Medium Risk
1740,55,Medium Risk
1741,70,Medium Risk
1742,75,Medium Risk
1743,55,Medium Risk
1744,55,Medium Risk
1745,40,High Risk
1746,35,High Risk
1747,70,Medium Risk
1748,55,Medium Risk
1749,55,Medium Risk
1750,75,Medium Risk
1751,40,High Risk
1752,55,Medium Risk
1753,55,Medium Risk
1754,75,Medium Risk
1755,55,Medium Risk
1756,40,High Risk
1757,35,High Risk
1758,55,Medium Risk
1759,45,High Risk
1760,70,Medium Risk
1761,55,Medium Risk
1762,70,Medium Risk
1763,90,Low Risk
1764,40,High Risk
1765,55,Medium Risk
1766,55,Medium Risk
1767,70,Medium Risk
1768,40,High Risk
1769,55,Medium Risk
1770,55,Medium Risk
1771,55,Medium Risk
1772,60,Medium Risk
1773,70,Medium Risk
1774,40,High Risk
1775,75,Medium Risk
1776,70,Medium Risk
1777,80,Low Risk
1778,70,Medium Risk
1779,50,Medium Risk
1780,70,Medium Risk
1781,55,Medium Risk
1782,75,Medium Risk
1783,35,High Risk
1784,40,High Risk
1785,55,Medium Risk
1786,70,Medium Risk
1787,70,Medium Risk
1788,70,Medium Risk
1789,70,Medium Risk
1790,40,High Risk
1791,55,Medium Risk
1792,55,Medium Risk
1793,55,Medium Risk
1794,55,Medium Risk
1795,75,Medium Risk
1796,40,High Risk
1797,55,Medium Risk
1798,55,Medium Risk
1799,70,Medium Risk
1800,55,Medium Risk
1801,55,Medium Risk
1802,55,Medium Risk
1803,40,High Risk
1804,55,Medium Risk
1805,55,Medium Risk
1806,70,Medium Risk
1807,65,Medium Risk
1808,70,Medium Risk
1809,60,Medium Risk
1810,40,High Risk
1811,75,Medium Risk
1812,70,Medium Risk
1813,40,High Risk
1814,55,Medium Risk
1815,55,Medium Risk
1816,55,Medium Risk
1817,55,Medium Risk
1818,75,Medium Risk
1819,40,High Risk
1820,55,Medium Risk
1821,70,Medium Risk
1822,70,Medium Risk
1823,70,Medium Risk
1824,55,Medium Risk
1825,70,Medium Risk
1826,55,Medium Risk
1827,55,Medium Risk
1828,90,Low Risk
1829,55,Medium Risk
1830,35,High Risk
1831,55,Medium Risk
1832,55,Medium Risk
1833,55,Medium Risk
1834,70,Medium Risk
1835,40,High Risk
1836,70,Medium Risk
1837,55,Medium Risk
1838,55,Medium Risk
1839,70,Medium Risk
1840,70,Medium Risk
1841,55,Medium Risk
1842,70,Medium Risk
1843,55,Medium Risk
1844,70,Medium Risk
1845,55,Medium Risk
1846,40,High Risk
1847,40,High Risk
1848,90,Low Risk
1849,55,Medium Risk
1850,55,Medium Risk
1851,55,Medium Risk
1852,25,High Risk
1853,70,Medium Risk
1854,70,Medium Risk
1855,75,Medium Risk
1856,70,Medium Risk
1857,55,Medium Risk
1858,55,Medium Risk
1859,40,High Risk
1860,75,Medium Risk
1861,70,Medium Risk
1862,90,Low Risk
1863,55,Medium Risk
1864,90,Low Risk
1865,55,Medium Risk
1866,55,Medium Risk
1867,40,High Risk
1868,70,Medium Risk
1869,75,Medium Risk
1870,55,Medium Risk
1871,90,Low Risk
1872,35,High Risk
1873,70,Medium Risk
1874,70,Medium Risk
1875,40,High Risk
1876,40,High Risk
1877,55,Medium Risk
1878,70,Medium Risk
1879,35,High Risk
1880,40,High Risk
1881,55,Medium Risk
1882,75,Medium Risk
1883,70,Medium Risk
1884,70,Medium Risk
1885,55,Medium Risk
1886,55,Medium Risk
1887,55,Medium Risk
1888,40,High Risk
1889,55,Medium Risk
1890,55,Medium Risk
1891,75,Medium Risk
1892,55,Medium Risk
1893,90,Low Risk
1894,70,Medium Risk
1895,75,Medium Risk
1896,55,Medium Risk
1897,55,Medium Risk
1898,75,Medium Risk
1899,55,Medium Risk
1900,55,Medium Risk
1901,70,Medium Risk
1902,40,High Risk
1903,75,Medium Risk
1904,90,Low Risk
1905,55,Medium Risk
1906,55,Medium Risk
1907,55,Medium Risk
1908,90,Low Risk
1909,55,Medium Risk
1910,75,Medium Risk
1911,35,High Risk
1912,75,Medium Risk
1913,55,Medium Risk
1914,55,Medium Risk
1915,55,Medium Risk
1916,55,Medium Risk
1917,20,High Risk
1918,55,Medium Risk
1919,75,Medium Risk
1920,55,Medium Risk
1921,20,High Risk
1922,35,High Risk
1923,40,High Risk
1924,75,Medium Risk
1925,50,Medium Risk
1926,70,Medium Risk
1927,70,Medium Risk
1928,70,Medium Risk
1929,75,Medium Risk
1930,45,High Risk
1931,40,High Risk
1932,35,High Risk
1933,55,Medium Risk
1934,60,Medium Risk
1935,70,Medium Risk
1936,55,Medium Risk
1937,75,Medium Risk
1938,50,Medium Risk
1939,55,Medium Risk
1940,70,Medium Risk
1941,55,Medium Risk
1942,50,Medium Risk
1943,40,High Risk
1944,55,Medium Risk
1945,70,Medium Risk
1946,70,Medium Risk
1947,70,Medium Risk
1948,70,Medium Risk
1949,55,Medium Risk
1950,60,Medium Risk
1951,35,High Risk
1952,70,Medium Risk
1953,55,Medium Risk
1954,55,Medium Risk
1955,70,Medium Risk
1956,55,Medium Risk
1957,40,High Risk
1958,40,High Risk
1959,60,Medium Risk
1960,55,Medium Risk
1961,40,High Risk
1962,55,Medium Risk
1963,70,Medium Risk
1964,70,Medium Risk
1965,55,Medium Risk
1966,70,Medium Risk
1967,25,High Risk
1968,40,High Risk
1969,90,Low Risk
1970,55,Medium Risk
1971,70,Medium Risk
1972,55,Medium Risk
1973,55,Medium Risk
1974,55,Medium Risk
1975,55,Medium Risk
1976,75,Medium Risk
1977,55,Medium Risk
1978,70,Medium Risk
1979,70,Medium Risk
1980,70,Medium Risk
1981,70,Medium Risk
1982,70,Medium Risk
1983,70,Medium Risk
1984,70,Medium Risk
1985,40,High Risk
1986,65,Medium Risk
1987,35,High Risk
1988,25,High Risk
1989,70,Medium Risk
1990,55,Medium Risk
1991,75,Medium Risk
1992,55,Medium Risk
1993,55,Medium Risk
1994,50,Medium Risk
1995,70,Medium Risk
1996,55,Medium Risk
1997,90,Low Risk
1998,70,Medium Risk
1999,70,Medium Risk
2000,70,Medium Risk
2001,55,Medium Risk
2002,70,Medium Risk
2003,55,Medium Risk
2004,55,Medium Risk
2005,55,Medium Risk
2006,55,Medium Risk
2007,55,Medium Risk
2008,75,Medium Risk
2009,60,Medium Risk
2010,40,High Risk
2011,50,Medium Risk
2012,55,Medium Risk
2013,80,Low Risk
2014,75,Medium Risk
2015,75,Medium Risk
2016,55,Medium Risk
2017,70,Medium Risk
2018,75,Medium Risk
2019,75,Medium Risk
2020,55,Medium Risk
2021,90,Low Risk
2022,55,Medium Risk
2023,55,Medium Risk
2024,55,Medium Risk
2025,55,Medium Risk
2026,55,Medium Risk
2027,55,Medium Risk
2028,55,Medium Risk
2029,55,Medium Risk
2030,75,Medium Risk
2031,55,Medium Risk
2032,55,Medium Risk
2033,70,Medium Risk
2034,55,Medium Risk
2035,70,Medium Risk
2036,55,Medium Risk
2037,55,Medium Risk
2038,70,Medium Risk
2039,90,Low Risk
2040,90,Low Risk
2041,20,High Risk
2042,55,Medium Risk
2043,55,Medium Risk
2044,90,Low Risk
2045,70,Medium Risk
2046,70,Medium Risk
2047,55,Medium Risk
2048,55,Medium Risk
2049,55,Medium Risk
2050,55,Medium Risk
2051,55,Medium Risk
2052,50,Medium Risk
2053,70,Medium Risk
2054,55,Medium Risk
2055,55,Medium Risk
2056,75,Medium Risk
2057,75,Medium Risk
2058,70,Medium Risk
2059,55,Medium Risk
2060,55,Medium Risk
2061,60,Medium Risk
2062,90,Low Risk
2063,55,Medium Risk
2064,50,Medium Risk
2065,70,Medium Risk
2066,75,Medium Risk
2067,70,Medium Risk
2068,50,Medium Risk
2069,55,Medium Risk
2070,90,Low Risk
2071,55,Medium Risk
2072,90,Low Risk
2073,55,Medium Risk
2074,55,Medium Risk
2075,40,High Risk
2076,55,Medium Risk
2077,75,Medium Risk
2078,70,Medium Risk
2079,75,Medium Risk
2080,70,Medium Risk
2081,75,Medium Risk
2082,40,High Risk
2083,70,Medium Risk
2084,35,High Risk
2085,70,Medium Risk
2086,35,High Risk
2087,60,Medium Risk
2088,70,Medium Risk
2089,75,Medium Risk
2090,70,Medium Risk
2091,55,Medium Risk
2092,70,Medium Risk
2093,90,Low Risk
2094,70,Medium Risk
2095,75,Medium Risk
2096,70,Medium Risk
2097,35,High Risk
2098,75,Medium Risk
2099,40,High Risk
2100,55,Medium Risk
2101,40,High Risk
2102,90,Low Risk
2103,70,Medium Risk
2104,55,Medium Risk
2105,75,Medium Risk
2106,70,Medium Risk
2107,55,Medium Risk
2108,55,Medium Risk
2109,70,Medium Risk
2110,70,Medium Risk
2111,55,Medium Risk
2112,55,Medium Risk
2113,75,Medium Risk
2114,40,High Risk
2115,40,High Risk
2116,55,Medium Risk
2117,70,Medium Risk
2118,70,Medium Risk
2119,55,Medium Risk
2120,35,High Risk
2121,70,Medium Risk
2122,70,Medium Risk
2123,40,High Risk
2124,60,Medium Risk
2125,50,Medium Risk
2126,35,High Risk
2127,90,Low Risk
2128,40,High Risk
2129,70,Medium Risk
2130,90,Low Risk
2131,25,High Risk
2132,70,Medium Risk
2133,40,High Risk
2134,65,Medium Risk
2135,55,Medium Risk
2136,55,Medium Risk
2137,90,Low Risk
2138,55,Medium Risk
2139,55,Medium Risk
2140,55,Medium Risk
2141,55,Medium Risk
2142,55,Medium Risk
2143,75,Medium Risk
2144,40,High Risk
2145,70,Medium Risk
2146,70,Medium Risk
2147,55,Medium Risk
2148,55,Medium Risk
2149,70,Medium Risk
2150,75,Medium Risk
2151,55,Medium Risk
2152,55,Medium Risk
2153,75,Medium Risk
2154,55,Medium Risk
2155,55,Medium Risk
2156,55,Medium Risk
2157,90,Low Risk
2158,70,Medium Risk
2159,40,High Risk
2160,70,Medium Risk
2161,70,Medium Risk
2162,55,Medium Risk
2163,70,Medium Risk
2164,55,Medium Risk
2165,55,Medium Risk
2166,90,Low Risk
2167,55,Medium Risk
2168,70,Medium Risk
2169,70,Medium Risk
2170,25,High Risk
2171,70,Medium Risk
2172,75,Medium Risk
2173,55,Medium Risk
2174,40,High Risk
2175,35,High Risk
2176,55,Medium Risk
2177,55,Medium Risk
2178,70,Medium Risk
2179,70,Medium Risk
2180,55,Medium Risk
2181,55,Medium Risk
2182,90,Low Risk
2183,55,Medium Risk
2184,70,Medium Risk
2185,75,Medium Risk
2186,55,Medium Risk
2187,50,Medium Risk
2188,50,Medium Risk
2189,55,Medium Risk
2190,55,Medium Risk
2191,60,Medium Risk
2192,55,Medium Risk
2193,70,Medium Risk
2194,55,Medium Risk
2195,40,High Risk
2196,55,Medium Risk
2197,55,Medium Risk
2198,55,Medium Risk
2199,75,Medium Risk
2200,55,Medium Risk
2201,90,Low Risk
2202,20,High Risk
2203,75,Medium Risk
2204,55,Medium Risk
2205,55,Medium Risk
2206,55,Medium Risk
2207,75,Medium Risk
2208,70,Medium Risk
2209,40,High Risk
2210,70,Medium Risk
2211,35,High Risk
2212,55,Medium Risk
2213,70,Medium Risk
2214,75,Medium Risk
2215,55,Medium Risk
2216,55,Medium Risk
2217,55,Medium Risk
2218,50,Medium Risk
2219,55,Medium Risk
2220,55,Medium Risk
2221,60,Medium Risk
2222,35,High Risk
2223,40,High Risk
2224,35,High Risk
2225,55,Medium Risk
2226,70,Medium Risk
2227,55,Medium Risk
2228,70,Medium Risk
2229,55,Medium Risk
2230,55,Medium Risk
2231,55,Medium Risk
2232,55,Medium Risk
2233,50,Medium Risk
2234,70,Medium Risk
2235,40,High Risk
2236,70,Medium Risk
2237,75,Medium Risk
2238,35,High Risk
2239,55,Medium Risk
2240,40,High Risk
2241,55,Medium Risk
2242,70,Medium Risk
2243,55,Medium Risk
2244,70,Medium Risk
2245,55,Medium Risk
2246,55,Medium Risk
2247,55,Medium Risk
2248,90,Low Risk
2249,70,Medium Risk
2250,55,Medium Risk
2251,55,Medium Risk
2252,70,Medium Risk
2253,50,Medium Risk
2254,70,Medium Risk
2255,55,Medium Risk
2256,50,Medium Risk
2257,40,High Risk
2258,40,High Risk
2259,75,Medium Risk
2260,55,Medium Risk
2261,50,Medium Risk
2262,55,Medium Risk
2263,40,High Risk
2264,50,Medium Risk
2265,70,Medium Risk
2266,55,Medium Risk
2267,55,Medium Risk
2268,75,Medium Risk
2269,90,Low Risk
2270,40,High Risk
2271,55,Medium Risk
2272,70,Medium Risk
2273,55,Medium Risk
2274,40,High Risk
2275,70,Medium Risk
2276,75,Medium Risk
2277,55,Medium Risk
2278,55,Medium Risk
2279,75,Medium Risk
2280,55,Medium Risk
2281,70,Medium Risk
2282,50,Medium Risk
2283,70,Medium Risk
2284,55,Medium Risk
2285,50,Medium Risk
2286,55,Medium Risk
2287,70,Medium Risk
2288,50,Medium Risk
2289,55,Medium Risk
2290,55,Medium Risk
2291,85,Low Risk
2292,55,Medium Risk
2293,70,Medium Risk
2294,90,Low Risk
2295,70,Medium Risk
2296,75,Medium Risk
2297,70,Medium Risk
2298,70,Medium Risk
2299,55,Medium Risk
2300,70,Medium Risk
2301,55,Medium Risk
2302,40,High Risk
2303,70,Medium Risk
2304,55,Medium Risk
2305,90,Low Risk
2306,70,Medium Risk
2307,25,High Risk
2308,70,Medium Risk
2309,55,Medium Risk
2310,55,Medium Risk
2311,70,Medium Risk
2312,50,Medium Risk
2313,90,Low Risk
2314,55,Medium Risk
2315,55,Medium Risk
2316,70,Medium Risk
2317,40,High Risk
2318,55,Medium Risk
2319,55,Medium Risk
2320,90,Low Risk
2321,55,Medium Risk
2322,70,Medium Risk
2323,55,Medium Risk
2324,70,Medium Risk
2325,40,High Risk
2326,70,Medium Risk
2327,60,Medium Risk
2328,55,Medium Risk
2329,40,High Risk
2330,90,Low Risk
2331,55,Medium Risk
2332,55,Medium Risk
2333,70,Medium Risk
2334,75,Medium Risk
2335,70,Medium Risk
2336,90,Low Risk
2337,40,High Risk
2338,40,High Risk
2339,40,High Risk
2340,70,Medium Risk
2341,80,Low Risk
2342,70,Medium Risk
2343,55,Medium Risk
2344,70,Medium Risk
2345,55,Medium Risk
2346,70,Medium Risk
2347,25,High Risk
2348,55,Medium Risk
2349,70,Medium Risk
2350,35,High Risk
2351,55,Medium Risk
2352,70,Medium Risk
2353,70,Medium Risk
2354,55,Medium Risk
2355,55,Medium Risk
2356,55,Medium Risk
2357,25,High Risk
2358,70,Medium Risk
2359,55,Medium Risk
2360,90,Low Risk
2361,55,Medium Risk
2362,55,Medium Risk
2363,55,Medium Risk
2364,40,High Risk
2365,90,Low Risk
