Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
311,0,0.139750020145195,25,0,10.548796585520222,1253.9045007483692,4,0,2,0,1.0
312,0,0.44421610534416517,43,0,7.972353297207094,7473.401657688387,5,0,0,0,3.0
313,0,2.394259667311913,64,1,2.291859100642145,20561.925981011314,10,0,1,0,2.0
314,1,1.3893274346844922,38,0,2.1849886443606903,13314.89719423262,10,0,1,0,1.0
315,0,1.98252479073291,43,0,1.345700344441483,23947.182408656925,10,0,2,0,3.0
316,0,5.157393116192307,34,0,0.8418783290774031,3198.3130380616,3,0,1,0,1.0
317,0,3.7165371789662007,55,0,1.491496386753788,4427.708278223348,4,0,2,0,0.0
318,0,0.07202865034505399,57,0,5.6615462673019366,,8,1,2,0,2.0
319,0,3.060909696493614,35,0,85.29509622558795,1375.4399313389283,9,0,2,0,1.0
320,0,2.2180359758926875,73,0,2.341804213346603,2920.7143865034213,6,0,0,0,
321,0,0.032443342466322383,37,3,4.9326471997582235,2538.278734745358,7,0,1,0,1.0
322,0,0.9980206465486661,58,0,1.3728923300327553,5729.578072011392,7,0,0,0,0.0
323,0,0.2768256147665452,32,3,8.763537307594595,2283.5821366639107,8,0,0,0,0.0
324,0,2.4767032547981085,60,0,0.11881271906017593,,11,0,2,1,
325,1,3.890631865276788,59,0,76.75072872435206,5041.462909061137,5,0,0,0,2.0
326,0,0.7814888291607426,41,0,0.01449674008153472,3279.060144284727,11,1,2,0,3.0
327,0,0.18413854423626488,57,0,57.59207879768073,3168.462610168138,11,0,0,0,1.0
328,0,5.215292656101662,57,0,1.9224769444673369,4999.979506982067,9,0,1,0,1.0
329,0,0.6448051204178818,48,0,13.245048623583006,4416.161836835518,5,0,0,2,1.0
330,0,2.2798587762626363,64,0,0.8386922080785015,1307.3901885300209,7,1,2,0,0.0
331,0,0.4015985958945777,38,0,0.43548840992473514,10117.163076858036,8,0,1,0,0.0
332,0,0.9144267449386267,70,6,1.69804123231187,17999.5514905991,7,0,3,0,3.0
333,0,0.009753829214625817,60,0,0.9369630386162697,3982.84547697848,12,0,0,0,0.0
334,0,4.257605238038166,32,0,3.166330957733063,4349.804642639993,8,1,1,0,1.0
335,0,5.406496323022622,60,0,38.26542998224078,10365.394995736853,8,0,0,1,0.0
336,0,1.5476986995559376,48,0,5.7670191005095885,3927.598099362018,8,0,1,0,2.0
337,0,0.5493993463140139,43,0,17.77964788023513,3129.8779934225745,13,0,3,0,0.0
338,0,0.3103207762537746,63,0,4.637543327184756,4744.378392434719,6,0,0,0,1.0
339,0,0.8361113426576934,67,0,5.4841019329694465,3194.4063537566044,11,0,1,0,0.0
340,0,0.8404310398473525,18,3,39.99812178172472,2366.609586464224,7,0,2,3,0.0
341,0,0.9209737637898807,51,0,2.9488528692402514,3538.1182841691225,7,0,0,0,2.0
342,0,0.37880423721728684,50,1,3.965863926806866,20419.402721542923,10,0,0,0,0.0
343,0,0.000503354302563181,44,0,10.229088209480375,5002.393205669842,7,0,1,0,1.0
344,0,5.579485430398141,54,6,32.545495816822445,3106.873885115522,7,0,0,0,0.0
345,0,3.987284794730881,67,1,5.653576534156375,16658.523133748084,7,0,2,0,1.0
346,0,5.265697678085668,32,0,0.27359792741459693,1216.000436543632,8,0,0,0,0.0
347,0,0.36619716612449454,40,4,1.9652242941675153,36839.93382696233,8,0,1,0,0.0
348,0,3.3077223061076815,41,1,5.507036232533339,2536.1982116870618,6,0,3,0,2.0
349,0,3.8903187585206083,60,2,215.57141035039237,9653.276924123882,5,0,0,0,0.0
350,0,0.2997276083894927,43,0,1.2364219768295726,,11,0,0,0,2.0
351,0,0.1684361128482363,63,1,0.31907211038701966,3696.705462113855,5,0,0,3,0.0
352,0,1.2741705491011017,65,0,7.534520219840312,,7,0,0,0,3.0
353,0,2.3821036581535138,48,0,3.0876745676240875,,10,0,4,0,1.0
354,0,3.407268259463563,54,0,1.6325161116081512,1710.4344543898133,9,0,0,0,3.0
355,0,0.031092354481920007,49,0,41.70165667377883,5764.364983930646,7,0,0,0,0.0
356,0,6.272058340725865,82,0,0.5170705624414215,10055.59124917414,6,0,0,0,1.0
357,0,8.371303475918873,37,0,1.4313614519243765,3925.395613241977,6,4,0,0,2.0
358,0,2.1770874574774264,29,0,1.5008289925239486,8373.159327674473,14,0,0,0,1.0
359,1,1.5568057272795408,18,0,68.01961677484766,1541.2778377983996,5,0,4,0,1.0
360,0,0.8172895975726073,55,0,16.086975439988922,5620.70570805933,4,0,3,0,0.0
361,0,5.306609984195857,55,0,43.08928783687463,,13,0,2,0,0.0
362,0,2.5599132727856104,34,0,12.963296853188352,1790.589536975831,4,0,2,0,1.0
363,0,1.374357201181235,40,0,2.097963109436062,,9,0,2,0,0.0
364,0,1.907692886556065,66,0,28.54962650435391,635.7857024581165,6,0,2,0,1.0
365,1,1.1664803625928009,64,0,29.227623084629226,3589.099096597847,10,0,1,0,1.0
366,0,6.34656202430183,48,1,0.27557552507345345,848.9104751299916,10,0,2,0,0.0
367,1,0.008999223845943961,45,1,3.6250587789072455,2096.760437042212,8,0,1,0,0.0
368,0,2.1894717836436217,44,0,2.234794542765051,8474.605150296613,11,3,1,0,0.0
369,0,1.7419987701932527,57,0,3.539091633954712,,9,0,0,0,0.0
370,0,1.512264601765896,57,0,15.630320169075263,7210.64033942389,8,1,1,0,1.0
371,0,6.355954195604728,63,0,11.643749446774285,8129.953658387066,9,0,0,0,0.0
372,0,2.67357967330845,62,0,12.636200419494203,,5,0,2,0,0.0
373,0,0.5765967116657011,40,0,1.304675910762804,,3,0,1,0,0.0
374,0,1.237008984721724,53,0,144.40966807304162,2068.3174707874546,5,0,1,0,
375,0,4.60688596940018,59,0,68.02676413620684,2010.9060270703635,7,0,0,0,0.0
376,0,0.9979702697004784,43,0,11.698038876765798,7712.540255387312,7,0,1,0,1.0
377,0,0.48766989017704926,51,0,0.026737221033024856,,10,0,0,0,0.0
378,0,1.227498423492635,42,0,1.8630308843850025,5721.003773962503,6,0,2,3,1.0
379,0,0.19603512938550505,39,0,33.37284476485844,958.3702770153061,9,0,1,0,1.0
380,0,1.2852613529753276,33,0,0.7471662337043525,4744.929830819878,5,0,0,0,3.0
381,0,1.2814447525038322,34,0,0.059063322905628025,14839.888746745635,4,0,2,0,0.0
382,0,2.250381886023341,46,0,7.549281019516808,7732.45354880573,12,0,2,0,1.0
383,0,1.4951922873912231,42,0,18.490646196283134,,11,0,0,0,0.0
384,0,1.5710000057158764,65,0,1.6044553048557522,,8,0,1,0,0.0
385,0,0.9237455391483794,40,0,14.435376043424393,1417.8670348081666,5,1,0,0,2.0
386,0,2.8940972304366874,49,0,8.897557200573173,9301.353085938965,14,0,1,0,1.0
387,0,0.929337817579555,55,0,12.48972496640288,11571.05626492627,7,0,1,0,2.0
388,0,0.594576616250334,39,0,2.002855628855032,6608.181669161419,7,0,2,0,
389,0,3.6815088523449937,46,0,0.15204318503707784,6546.976609283821,7,0,1,0,1.0
390,0,5.4277391088765645,18,0,5.594671616507946,925.7011318965552,9,0,1,0,2.0
391,1,2.667512831134794,68,0,4.25924166894259,8846.440727189334,8,0,0,1,1.0
392,0,0.1587329348430033,56,0,6.553087744411992,3480.6173395396404,11,0,0,0,1.0
393,0,0.22286047685134014,94,0,2.137982466498541,4012.24347894452,8,0,3,0,1.0
394,0,6.360803031858837,50,0,6.489512854103042,8021.645556585463,3,0,1,0,0.0
395,0,6.292607914854952,61,0,0.4998308129947816,,9,0,1,0,0.0
396,0,0.15668663011191486,66,0,5.0842248930051515,2879.2794227605527,5,0,4,1,1.0
397,0,0.5872730494230762,54,0,25.37684063137222,3393.586632512448,8,0,3,0,2.0
398,0,4.489731974746738e-05,29,0,0.6029314624745482,1828.13371357719,9,0,0,0,0.0
399,0,2.9424991151565134,83,1,1.9757839653034845,,15,10,0,1,2.0
400,0,1.3284867892106953,48,0,11.512942792395945,2157.5124190805677,12,0,3,0,0.0
401,0,3.472571376464985,46,0,0.19447358065507786,,12,0,1,0,2.0
402,0,3.398619052564907,54,0,162.6573481926699,2524.1561605279876,7,0,1,0,2.0
403,0,0.0852127321986027,77,0,0.010797605662079199,1779.671363018383,10,0,1,0,4.0
404,0,6.204177797870772,64,0,0.7327567402797446,6722.06788253329,10,0,1,0,0.0
405,0,0.11089672269858711,65,3,0.13861717889345487,2441.638041028677,7,0,1,0,0.0
406,0,5.097164920497924,48,0,18.71878388322048,4452.466521720757,10,0,0,0,1.0
407,0,0.7975199537338684,74,0,4.45081376123749,5029.019017189745,4,0,1,0,1.0
408,0,0.09086297604042787,48,0,0.022278359112032353,3036.291631847878,7,0,0,0,
409,0,6.110831695269129,31,0,2.0716823456856184,1875.9786691981924,7,0,3,0,0.0
410,0,4.17410237993132,50,1,35.09062223046142,5198.585104481288,6,0,2,0,0.0
411,0,6.223798777870405,51,0,2.6379344430928313,1782.1803055666362,11,0,0,0,2.0
412,1,0.022321497814973293,37,0,3.714708429147189,6115.9998790095515,9,0,1,0,0.0
413,1,0.12864787131787622,43,0,2.1801471309145324,,8,0,1,0,0.0
414,0,0.29679946452103506,41,0,0.2866595827059481,17674.472183034282,11,0,2,0,0.0
415,0,1.227044959883113e-06,70,0,2.41477710239874,5784.010662848952,10,0,1,0,1.0
416,0,0.6347886743134278,45,0,3.163483156340168,,7,0,0,0,1.0
417,0,5.965830359383888,61,0,5.5933049607912455,2680.6605140166057,2,0,0,0,2.0
418,0,1.884653846168172,63,0,29.351283464544192,6325.124758209224,10,0,0,0,0.0
419,0,0.0024392488009068536,65,0,8.916988136618121,2643.1604832932317,8,0,1,0,0.0
420,0,0.00016942701632607427,61,2,0.087115435566821,4791.171874895696,7,0,0,1,2.0
421,0,1.2929852913360405,56,0,0.08414295838261675,14345.15484277409,8,96,1,0,0.0
422,0,1.3708715588954112,18,4,28.311475861939794,,11,0,2,0,0.0
423,0,0.7143538194356562,25,0,7.0700028409299325,,6,0,1,0,1.0
424,0,0.0982567014841488,39,0,8.618342414071567,17679.32141386193,6,0,0,0,2.0
425,0,6.795623018956487,43,0,17.233578478758197,16441.68090958315,8,0,0,0,1.0
426,0,0.0026047555164567773,42,0,2.332614130220924,4224.872125356095,11,0,1,0,1.0
427,0,0.005676910084511794,54,0,9.023449779774491,7124.667817325847,16,0,2,0,0.0
428,0,1.1137641480668694,54,0,3.4445701135088647,6194.99725542103,3,0,0,0,0.0
429,0,0.4736701912021308,29,0,6.807438191138307,5172.562155279117,9,1,0,0,0.0
430,0,1.5282557535569607,64,0,10.770055758037367,,12,0,2,0,0.0
431,0,0.17941473447550854,56,0,1.1414023578222754,14391.487408928991,16,0,0,1,0.0
432,0,0.47154075341035157,47,2,0.9659501386301916,,9,0,0,0,1.0
433,0,0.16832212927351525,52,0,0.7231637228928607,,10,0,1,0,1.0
434,0,0.12200728801009872,69,0,0.566854416887619,6549.2477558658,4,0,0,0,0.0
435,0,1.3584152505217295,53,0,0.9661326088619837,4176.0831962966595,10,0,2,0,0.0
436,0,1.7532392440518119,60,0,1.9262389307572505,1631.3472495111691,3,0,0,0,0.0
437,0,1.0530814300476614,31,0,0.17739637500340494,7845.774557589329,5,0,0,0,1.0
438,0,4.559896566904169,50,6,10.031602482700835,5520.1260045573545,5,0,2,0,0.0
439,0,1.392983395411188,45,0,1.6952268423355081,8374.740981512175,5,0,0,0,1.0
440,0,5.091453645672162,43,0,1.0997646010210982,9155.2858540262,13,0,1,0,0.0
441,0,2.017125920657543,49,0,0.05369881567684933,2819.3859889862115,3,0,1,0,1.0
442,1,0.024301402316537563,56,0,0.9132376996142239,924.1564854057175,6,0,1,0,0.0
443,0,0.031777640085701005,55,0,1.5804069427097822,,7,0,0,0,0.0
444,0,1.332570708148253,56,0,6.598114183896375,9661.06494631766,11,0,2,0,0.0
445,0,0.6248277279213197,18,0,0.4482569785185713,,16,0,1,0,1.0
446,1,0.22772101379312404,57,1,0.03850791302608943,12437.66198237592,11,1,0,0,0.0
447,1,1.253782664652375,60,0,0.28565237464899923,3510.672293537506,9,0,2,1,1.0
448,0,0.30045878737106524,34,0,2.8140310553337615,4247.751737852169,6,0,1,0,0.0
449,0,3.6166452470953203,61,1,170.04623245372568,,6,0,2,0,0.0
450,0,0.31177437939606023,67,0,1.1852368910567646,6349.012060030233,5,0,1,0,0.0
451,0,2.238754477927825,54,0,4.1757109258542,12899.188203288875,8,0,2,0,1.0
452,0,4.390175582951309,48,0,51.45316819052394,3383.658591679122,6,0,0,0,0.0
453,0,0.10012775377023199,51,0,0.30473843150337815,5851.152052127209,7,0,2,0,1.0
454,0,2.9700739383078387,37,0,12.191621093134781,4087.7523134464036,11,0,2,0,0.0
455,0,3.0418478238477213,45,1,11.076944273225301,4431.364698147994,9,0,1,0,0.0
456,0,0.013723728193449755,56,0,28.775404610229767,21798.376807075765,11,0,1,0,0.0
457,0,0.46438850576522833,73,0,5.804625704615469,373.5452441148832,3,0,1,0,2.0
458,0,0.03787573224179385,64,1,19.628291639913485,1763.8551216906637,5,0,0,0,0.0
459,0,1.0263746212873601,23,0,0.18245764148482074,5571.934203951398,7,0,0,0,0.0
460,0,6.61682715382552,37,0,0.06597560330935974,7761.001280430744,8,5,0,0,0.0
461,0,1.5123580649643622,43,0,2.349535048168232,30126.107108946126,5,0,0,0,2.0
462,0,7.456464224014015,58,0,1.2441575548609756,8455.562910842282,6,0,1,0,3.0
463,0,2.438998721254662,52,2,16.9393133074154,4685.824634535401,10,0,2,0,1.0
464,0,1.025800464594969,94,0,22.15437144372852,1213.2233620405957,11,0,0,0,0.0
465,1,3.075519465548307,61,0,36.1403153564834,20323.79274362737,9,4,2,0,1.0
466,0,0.1490348821606703,58,2,0.5206501784912594,,6,0,0,0,1.0
467,0,0.017222570845413794,60,0,59.219377069371035,,7,1,1,0,0.0
468,0,2.0890434831640454,54,0,0.16316187643377736,4631.5840428774245,7,0,5,0,0.0
469,0,1.3858467982945588,69,1,2.6888874602625563,,8,0,1,0,0.0
470,1,0.2616424334197412,48,0,0.017235147509683232,2926.7959064835136,9,0,0,0,1.0
471,0,0.24929868905830596,35,0,6.924357219669644,,8,1,1,0,1.0
472,1,0.288004661130632,58,1,1.381545395035026,7559.538389569021,6,0,2,0,1.0
473,0,2.0643242367783636,67,0,0.3750924076141873,6112.585487810483,7,0,2,0,0.0
474,0,4.861787521118851,54,0,159.33347010638064,1569.679031496939,5,0,1,0,1.0
475,0,4.064666192038383,46,0,8.631279075998517,,10,0,0,0,
476,1,0.6349792628783403,90,0,423.14417302544314,,7,0,2,0,3.0
477,0,1.9267345939274882,33,0,0.5863030655303632,,9,0,1,0,1.0
478,0,0.3178674671825252,52,0,0.7923686357412186,4292.098340298113,5,0,0,0,1.0
479,1,1.3298702703226448,62,0,5.082213547658242,5646.446523847716,16,0,0,0,2.0
480,0,3.802066401204058,50,0,65.40495052292054,3315.096665124033,7,0,0,0,1.0
481,0,0.22476098533582767,53,2,157.39716132527798,5682.832243385802,9,0,1,0,1.0
482,0,3.512111429690172,47,0,1.5411423318776745,6173.3010114266,8,0,1,0,0.0
483,0,0.00016794094219017074,61,0,8.386184094140619,,11,1,1,0,0.0
484,0,0.5427269517426723,55,0,0.7453074976677656,16195.986791888945,3,0,1,0,1.0
485,0,0.04724481220910518,57,0,1.770072507012555,7597.225846491707,6,0,1,0,2.0
486,0,1.3512253944426091,41,0,13.13114775864779,,8,0,2,0,1.0
487,0,3.791966715245084,59,0,0.2783425961053824,7602.241682786483,12,0,4,0,1.0
488,0,0.03841394095409017,26,0,1.1623204139378642,10777.716384909105,5,0,0,0,0.0
489,1,0.11621251657266816,61,0,7.082679318803024,34880.56339163458,8,0,1,0,1.0
490,0,0.3125862509642127,91,0,3.2844711602729064,17240.989818075785,5,0,1,0,1.0
491,0,4.526845511479032,59,98,168.12214325904233,8610.262296825618,9,0,1,0,0.0
492,0,1.460111208925332,51,0,5.178400654152418,,9,1,0,0,0.0
493,0,0.5349887054796638,61,0,2.5667261912748076,9929.212430185078,11,0,1,0,0.0
494,0,3.3216471484945798,53,1,0.6109984421381052,2122.6232303152933,9,0,0,0,0.0
495,0,0.09823931431781421,77,0,1.6971193896605117,5449.5248534781285,9,0,1,0,0.0
496,0,0.005192747628358316,70,0,9.23249580340332,,5,0,1,0,0.0
497,0,0.303279986798362,49,1,0.621525717504477,5758.877231999349,15,0,0,0,0.0
498,0,1.5759153143088545,37,0,11.620051857188281,,11,0,0,0,2.0
499,1,1.0882469368539258,55,0,8.437490890418244,1913.1702912257947,10,0,1,0,1.0
500,1,2.977565363259937,55,0,0.18967126530661524,6632.52514624799,3,0,1,0,0.0
501,0,1.6558741922556588,58,0,23.46450696669894,3087.161993089563,10,0,1,0,1.0
502,0,0.14013173433034956,68,0,0.2845076100645984,14778.617736310734,6,0,2,0,0.0
503,0,2.2114655167947213,79,0,0.6203250373607433,1108.0041447441893,8,0,1,0,1.0
504,0,6.103186242422398,46,1,12.469339772976205,7641.712673107949,12,0,0,0,0.0
505,0,0.9810407917992467,31,0,5.567854455493179,3440.662596484296,8,0,1,0,1.0
506,0,1.7356828649262783,36,1,5.115954549220418,3544.0724391447247,11,0,2,0,0.0
507,0,0.08674622729253023,41,0,10.43336547403166,4817.834009410574,3,0,0,0,2.0
508,0,0.3127720302263059,68,0,8.23876365969406,9063.065523363368,11,0,0,0,1.0
509,1,0.926939136989129,24,0,31.495094188902495,2163.8785687802138,8,0,3,0,1.0
510,0,0.1348995490754339,54,0,0.2711417181931945,5875.636728763459,10,0,3,0,1.0
511,0,5.204465191654274,33,2,77.81281924145034,5901.22656733114,8,0,0,0,0.0
512,0,0.29476129914941734,49,0,0.10075404466882319,4647.2227129443145,7,0,0,0,2.0
513,0,5.4939689019892395,44,0,181.94799574874267,3745.6091361806425,8,0,2,1,2.0
514,0,0.9395771868952656,25,0,10.344222945117673,14644.987254691365,8,0,1,0,3.0
515,0,0.6191455822292943,60,3,35.59390772493647,1484.335844623245,12,0,1,0,0.0
516,0,1.8773710960030305,37,0,2.2625556303599255,4906.791718394931,6,0,0,0,1.0
517,0,0.010503951194432272,56,5,0.7239691445588917,2415.809022753342,10,0,0,0,0.0
518,0,3.1126072507643565,80,0,0.20545905073546644,27922.609185474328,8,4,1,0,0.0
519,1,2.1559069332634646,37,1,2.030457679696855,2033.7008688844776,12,0,1,0,1.0
520,0,2.8611477482013417,60,0,6.538571310943525,7745.756543151103,8,0,1,0,0.0
521,0,4.201583962821931,40,0,46.8624436624298,5696.27721896839,11,0,0,0,1.0
522,0,2.1082242813485417,28,10,4.6044401505899835,1605.2135918537238,12,1,1,0,
523,1,7.352854590525993,76,0,0.46730235200814235,1781.604181876245,11,0,1,4,0.0
524,0,0.6603923211354213,54,0,116.97705463826337,3821.4481215847195,13,0,0,1,1.0
525,0,0.975696359561609,57,0,0.31875185693169295,6368.565466697767,12,0,1,0,0.0
526,0,1.2027479768657838,30,0,11.498577994678117,5650.877653609226,8,0,0,0,2.0
527,0,2.8484190825153366,41,0,23.72028012476226,,10,0,1,0,3.0
528,0,1.0522534106064765,44,1,0.29594202263801167,,10,0,0,0,2.0
529,0,1.935485433113081,51,0,1.2225723370307622,846.2831870594065,5,0,0,0,0.0
530,0,4.313741696457335e-05,64,0,2.507638274063959,5862.368834556017,6,0,0,0,1.0
531,0,0.2465580288548515,59,0,4.43629177357176,3340.2329090020326,10,0,1,0,
532,1,7.506387122657927,45,1,11.683142662857621,,7,0,3,0,1.0
533,1,2.7565566043090026,40,0,8.471056820965307,6756.747192255889,13,0,0,0,2.0
534,0,0.0103695218610633,46,0,106.26879288098355,2261.9496944809466,14,0,1,0,1.0
535,0,0.23937406366877367,49,0,2.1304787452457448,3909.629327158527,5,0,2,0,1.0
536,1,0.05654889458692178,44,0,18.988008893559414,3953.0117146421626,13,0,1,0,0.0
537,0,0.4927979908667157,48,0,18.219191423718083,18945.94488392794,11,0,0,5,2.0
538,0,0.10845646292286716,69,0,2.70148853199617,13481.655014294622,10,0,0,0,2.0
539,0,0.09259468665343487,43,0,0.39254267791299485,23075.233661574446,7,0,0,0,1.0
540,0,0.22803516296133738,38,0,0.6597850241033586,5292.0047315582015,6,0,1,0,0.0
541,1,0.14294371767728525,57,0,41.11699561853063,3247.1358202228885,7,0,0,0,0.0
542,0,5.2133312281482596,40,1,7.447911414716923,,6,0,1,0,1.0
543,0,1.4868978278900764,48,0,1.4125856415555291,6826.0212634229265,14,0,1,0,1.0
544,0,2.1742959008944767,32,0,24.076356255743537,7806.545244063739,13,0,0,0,2.0
545,0,7.163833864207718,53,0,159.93812178160877,4785.63460810345,3,0,2,0,1.0
546,0,7.558628586532286,47,0,32.5709650554285,3402.3822211411116,7,0,1,0,0.0
547,0,0.48905050879793266,38,1,0.5924294223710163,,6,0,0,0,1.0
548,0,0.007951681151882587,43,0,0.4035686598186713,4956.1745766838485,6,3,1,0,1.0
549,0,3.262165308529213,47,0,0.2956746571883974,5714.731479502956,8,0,0,0,0.0
550,0,1.282072140812155,79,0,1.323484587932611,17463.302862308396,5,0,1,0,1.0
551,0,0.13897199550248238,44,0,2.5159989228013244,19680.93967809221,7,0,2,0,0.0
552,0,0.73152321289303,79,0,3.4656084072059015,,3,1,0,0,1.0
553,0,2.713215460783007,56,0,0.7323923238857006,3280.0083950632197,7,0,0,8,1.0
554,0,3.3510535628795,34,2,1.9944930558013485,4879.773161123468,7,0,2,0,3.0
555,0,2.035113529455943,55,0,32.03221361571588,1727.6062087075393,6,0,1,0,0.0
556,0,0.08608139222945602,56,0,29.66561010142726,1852.0749010651796,4,0,0,0,1.0
557,0,0.23336956961740749,68,0,0.07716868026505724,1100.6534982566602,5,0,1,0,0.0
558,0,0.9904947786912139,47,0,1.0570864146269365,,7,0,0,0,1.0
559,0,0.10538745199544144,68,0,0.018174600125727747,11928.57459568579,8,0,2,0,1.0
560,0,0.12372012172408303,66,0,3.81549863975224,9200.389214719984,3,4,1,0,0.0
561,0,0.3246466743877555,34,0,0.8489980006610586,8526.328977271945,5,0,1,0,0.0
562,0,0.22584744555098307,35,0,4.386955106491943,6086.5436265014405,4,0,0,0,2.0
563,0,0.10838708927589603,26,0,101.00632250544417,,4,0,1,0,0.0
564,0,2.602097352338482,65,5,6.357347155500819,3338.4896827898237,7,7,2,0,0.0
565,0,1.9656609234322606,32,0,97.53454652438556,17326.16945318365,9,0,0,1,4.0
566,0,1.3544943017590203,69,0,0.2042753247866975,7197.913865176519,8,0,1,0,1.0
567,0,1.3139285570273809,72,0,0.28988039731847115,7414.905467573484,11,0,1,0,1.0
568,0,1.7805031465410601,84,0,13.76989357947067,,9,0,0,0,1.0
569,0,0.006855377509511257,61,0,1.850725606665933,,9,0,0,0,0.0
570,0,0.6196256258568146,63,0,6.407155077591451,1270.7975457357827,9,1,2,0,0.0
571,0,1.3510412284785598,51,0,4.861010496802746,,7,0,1,0,0.0
572,0,0.43695387904136085,29,0,1.393896165023279,,6,0,1,0,0.0
573,0,0.0040341326011885436,34,0,3.5366221993135074,12567.895468944342,9,0,1,0,1.0
574,0,0.21266001774693513,43,0,3.9419680875978322,7401.883377309437,4,1,1,0,1.0
575,0,0.7772990290166049,60,0,5.685078295925235,,8,0,1,0,3.0
576,1,7.311282586054481,45,1,445.80428635485384,1620.927601609713,15,0,0,0,1.0
577,0,2.396766834522907,43,0,0.06459747570974646,22240.764908253655,11,0,2,0,0.0
578,0,0.23092130596877283,78,0,32.30547543392818,767.0932482505945,7,0,1,2,1.0
579,0,2.559848752145622,41,0,1.6116562156094858,27718.56889929913,17,1,0,0,0.0
580,0,1.424809492350077,34,0,0.19717004041123545,8936.180444677902,7,0,0,0,0.0
581,0,0.22665333247685893,66,2,0.01611864540083607,1662.1207003821314,9,0,1,0,1.0
582,1,3.114285787191655,67,0,3.6372591035809645,2679.6920780428186,10,0,0,0,0.0
583,0,0.12380985883654898,67,0,0.02533243548017139,27047.264339542882,9,0,0,0,1.0
584,0,6.2247446495890655,43,0,4.22253489628218,1802.5548115196677,9,1,1,0,0.0
585,0,6.9529408854883155,43,1,0.29344727302321305,3344.330678277848,13,0,1,5,
586,0,2.6939724834436527,74,0,2.4020783399492927,,5,0,1,0,0.0
587,0,0.468470017793784,47,0,15.358366039559133,4223.984750053879,10,0,0,0,1.0
588,0,2.122008049236788,55,0,2.071141969468379,991.7534632968576,10,0,0,1,1.0
589,0,1.6322567247139972,74,0,43.2269674407223,5216.219491877482,7,0,0,0,0.0
590,0,2.200865327895048,41,0,18.605629743498636,1781.2840083177834,6,1,0,0,1.0
